item_id;order_status;order_date;order_quantity
5300;Finished;07/11/2011;32
5301;Finished;19/02/2009;48
5302;Finished;13/09/2010;20
5303;Finished;16/06/2011;43
5304;Finished;19/12/2010;29
5305;Finished;23/04/2011;9
5306;Finished;31/05/2011;16
5307;Finished;30/08/2012;45
5308;Finished;17/02/2012;49
5309;Finished;03/02/2011;46
5310;Finished;21/07/2012;4
5311;Finished;06/12/2010;27
5312;Finished;27/05/2011;48
5313;Finished;02/05/2011;18
5314;Finished;03/03/2012;41
5315;Finished;03/06/2009;15
5316;Finished;10/01/2009;16
5317;Finished;31/05/2012;43
5318;Finished;14/02/2010;12
5319;Finished;31/08/2009;6
5320;Returned;12/05/2011;42
5321;Returned;06/09/2009;17
5322;Finished;04/06/2010;21
5323;Finished;09/08/2012;11
5324;Finished;23/04/2009;10
5325;Finished;04/10/2012;47
5326;Finished;31/10/2011;36
5327;Finished;09/03/2009;21
5328;Finished;22/08/2009;40
5329;Finished;19/04/2009;29
5330;Finished;11/08/2011;23
5331;Finished;03/11/2011;22
5332;Finished;25/04/2009;5
5333;Finished;16/11/2011;42
5334;Finished;27/03/2010;43
5335;Finished;17/02/2009;44
5336;Finished;09/12/2009;13
5337;Finished;20/02/2012;2
5338;Finished;30/10/2011;8
5339;Finished;12/01/2010;37
5340;Finished;01/08/2012;6
5341;Finished;21/08/2011;23
5342;Finished;02/11/2012;40
5343;Finished;05/10/2012;3
5344;Finished;10/09/2009;14
5345;Finished;25/04/2012;9
5346;Finished;29/04/2009;28
5347;Finished;06/11/2011;20
5348;Finished;21/03/2012;16
5349;Finished;24/04/2012;7
5350;Finished;26/05/2009;40
5351;Finished;20/07/2009;34
5352;Returned;12/10/2012;15
5353;Finished;20/12/2009;12
5354;Returned;08/01/2009;25
5355;Finished;07/05/2010;12
5356;Finished;08/04/2011;32
5357;Finished;21/03/2009;37
5358;Finished;04/08/2012;4
5359;Returned;15/05/2009;34
5360;Finished;14/04/2012;4
5361;Finished;01/07/2009;40
5362;Finished;23/05/2010;8
5363;Finished;03/01/2011;9
5364;Finished;03/04/2011;26
5365;Finished;25/05/2009;10
5366;Finished;16/01/2012;33
5367;Finished;10/09/2010;29
5368;Finished;04/09/2011;37
5369;Finished;07/08/2010;12
5370;Finished;23/05/2010;14
5371;Finished;28/03/2012;41
5372;Finished;10/08/2009;23
5373;Finished;27/12/2011;49
5374;Finished;17/04/2009;2
5375;Finished;21/05/2010;46
5376;Finished;22/02/2011;19
5377;Finished;14/08/2009;43
5378;Returned;24/11/2009;11
5379;Finished;15/06/2011;21
5380;Finished;07/04/2010;49
5381;Finished;18/10/2012;39
5382;Finished;20/10/2009;31
5383;Finished;04/12/2012;34
5384;Finished;19/10/2011;43
5385;Finished;09/05/2012;22
5386;Finished;21/03/2009;30
5387;Finished;16/02/2012;4
5388;Finished;29/11/2010;37
5389;Finished;30/03/2012;35
5390;Finished;27/10/2012;26
5391;Finished;27/10/2009;26
5392;Finished;17/08/2011;13
5393;Finished;05/04/2011;38
5394;Finished;26/02/2009;22
5395;Finished;05/05/2011;46
5396;Returned;24/12/2009;38
5397;Finished;20/04/2010;20
5398;Finished;23/11/2009;9
5399;Finished;07/07/2009;13
5400;Finished;17/04/2012;5
5401;Finished;09/03/2010;23
5402;Finished;07/04/2011;43
5403;Finished;21/11/2012;27
5404;Finished;17/09/2010;20
5405;Finished;01/06/2012;21
5406;Finished;06/03/2009;14
5407;Finished;23/01/2009;18
5408;Finished;25/09/2011;36
5409;Finished;04/09/2009;5
5410;Finished;19/02/2012;42
5411;Finished;03/03/2011;8
5412;Finished;13/11/2009;31
5413;Finished;21/05/2009;1
5414;Finished;28/11/2012;12
5415;Finished;29/05/2012;19
5416;Finished;28/07/2009;4
5417;Finished;07/09/2012;5
5418;Finished;03/07/2011;46
5419;Finished;14/07/2011;35
5420;Finished;22/03/2012;9
5421;Finished;22/09/2012;23
5422;Finished;20/04/2011;4
5423;Finished;05/11/2011;9
5424;Finished;05/02/2011;41
5425;Finished;02/02/2010;12
5426;Finished;04/11/2010;35
5427;Finished;18/04/2012;1
5428;Finished;19/08/2012;47
5429;Finished;16/09/2012;34
5430;Returned;20/03/2010;48
5431;Returned;07/02/2012;45
5432;Returned;12/07/2011;23
5433;Finished;03/10/2010;5
5434;Finished;07/12/2010;7
5435;Finished;02/10/2010;48
5436;Returned;21/03/2009;44
5437;Returned;21/01/2009;41
5438;Finished;27/02/2012;43
5439;Returned;27/07/2010;23
5440;Finished;07/02/2010;21
5441;Finished;14/01/2012;38
5442;Finished;05/07/2011;7
5443;Returned;15/05/2010;47
5444;Returned;29/09/2012;50
5445;Finished;10/03/2009;3
5446;Finished;04/08/2009;37
5447;Finished;07/08/2009;26
5448;Finished;27/09/2010;26
5449;Finished;09/11/2010;43
5450;Finished;02/02/2012;48
5451;Finished;23/05/2011;42
5452;Finished;10/03/2011;47
5453;Finished;09/02/2009;43
5454;Finished;21/12/2010;38
5455;Finished;26/11/2012;40
5456;Finished;14/07/2009;30
5457;Finished;18/10/2009;22
5458;Returned;27/01/2012;21
5459;Finished;20/12/2009;13
5460;Finished;10/07/2011;33
5461;Finished;29/06/2011;17
5462;Finished;22/11/2010;9
5463;Finished;13/09/2010;4
5464;Finished;13/08/2012;12
5465;Finished;18/09/2009;16
5466;Finished;08/03/2012;31
5467;Finished;09/08/2010;32
5468;Finished;01/02/2012;9
5469;Finished;17/05/2010;39
5470;Finished;31/10/2011;45
5471;Finished;16/07/2011;47
5472;Finished;09/01/2012;48
5473;Finished;23/04/2012;10
5474;Finished;30/08/2012;29
5475;Returned;03/04/2012;8
5476;Finished;08/05/2012;14
5477;Finished;26/02/2012;35
5478;Finished;01/07/2009;35
5479;Finished;03/07/2010;11
5480;Finished;02/03/2010;6
5481;Finished;11/01/2010;42
5482;Finished;10/11/2009;7
5483;Finished;03/06/2010;19
5484;Finished;03/09/2012;6
5485;Finished;29/07/2010;46
5486;Finished;20/04/2010;26
5487;Finished;02/07/2009;24
5488;Returned;16/12/2012;50
5489;Finished;04/02/2010;48
5490;Finished;28/04/2012;36
5491;Finished;26/04/2009;9
5492;Finished;06/05/2011;38
5493;Finished;07/11/2010;23
5494;Finished;15/09/2009;49
5495;Finished;08/10/2010;25
5496;Finished;09/07/2012;34
5497;Finished;30/07/2011;41
5498;Finished;09/08/2010;8
5499;Finished;08/02/2009;20
