purchased_id;payment_method;shipping_type;promo_code ;Frequency of Purchases;purchase_amount;customer_id;brand_id
3592;Debit Card;Express;No;Monthly;47;2492;2591
3593;Venmo;Next Day;No;Bi Weekly;96;2493;2592
3594;Cash;Two Day;No;Every Three Months;23;2494;2593
3595;PayPal;Store Pickup;No;Annually;27;2495;2594
3596;Bank Transfer;Free Shipping;No;Every Three Months;37;2496;2595
3597;Bank Transfer;Store Pickup;No;Weekly;79;2497;2596
3598;Bank Transfer;Standard;No;Annually;40;2498;2597
3599;Cash;Next Day;No;Fortnightly;39;2499;2598
3600;Debit Card;Next Day;No;Quarterly;73;2500;2599
3601;Credit Card;Store Pickup;No;Bi Weekly;84;2501;2600
3602;Cash;Free Shipping;No;Bi Weekly;94;2502;2601
3603;Cash;Standard;No;Every Three Months;47;2503;2602
3604;PayPal;Store Pickup;No;Bi Weekly;77;2504;2603
3605;Credit Card;Store Pickup;No;Bi Weekly;94;2505;2604
3606;PayPal;Express;No;Quarterly;75;2506;2605
3607;Debit Card;Free Shipping;No;Annually;82;2507;2606
3608;PayPal;Store Pickup;No;Every Three Months;36;2508;2607
3609;Cash;Two Day;No;Bi Weekly;90;2509;2608
3610;PayPal;Free Shipping;No;Quarterly;48;2510;2609
3611;Cash;Standard;No;Weekly;42;2511;2610
3612;Debit Card;Store Pickup;No;Quarterly;33;2512;2611
3613;Credit Card;Free Shipping;No;Monthly;63;2513;2612
3614;Debit Card;Two Day;No;Annually;53;2514;2613
3615;Debit Card;Free Shipping;No;Bi Weekly;37;2515;2614
3616;Bank Transfer;Two Day;No;Monthly;92;2516;2615
3617;Bank Transfer;Standard;No;Quarterly;73;2517;2616
3618;Credit Card;Standard;No;Annually;38;2518;2617
3619;PayPal;Store Pickup;No;Annually;51;2519;2618
3620;Credit Card;Standard;No;Quarterly;90;2520;2619
3621;Bank Transfer;Next Day;No;Every Three Months;56;2521;2620
3622;Debit Card;Standard;No;Every Three Months;33;2522;2621
3623;Cash;Two Day;No;Weekly;53;2523;2622
3624;Cash;Express;No;Annually;24;2524;2623
3625;Venmo;Express;No;Quarterly;59;2525;2624
3626;PayPal;Standard;No;Weekly;72;2526;2625
3627;Bank Transfer;Express;No;Bi Weekly;28;2527;2626
3628;Cash;Express;No;Every Three Months;36;2528;2627
3629;Bank Transfer;Two Day;No;Monthly;47;2529;2628
3630;Cash;Next Day;No;Monthly;62;2530;2629
3631;Debit Card;Free Shipping;No;Weekly;98;2531;2630
3632;PayPal;Free Shipping;No;Every Three Months;28;2532;2631
3633;PayPal;Next Day;No;Weekly;86;2533;2632
3634;Venmo;Standard;No;Bi Weekly;46;2534;2633
3635;PayPal;Free Shipping;No;Weekly;42;2535;2634
3636;Bank Transfer;Express;No;Fortnightly;80;2536;2635
3637;Bank Transfer;Express;No;Every Three Months;39;2537;2636
3638;Debit Card;Two Day;No;Fortnightly;49;2538;2637
3639;Venmo;Next Day;No;Bi Weekly;32;2539;2638
3640;PayPal;Next Day;No;Bi Weekly;73;2540;2639
3641;PayPal;Free Shipping;No;Quarterly;42;2541;2640
3642;Venmo;Next Day;No;Every Three Months;58;2542;2641
3643;PayPal;Express;No;Annually;22;2543;2642
3644;Debit Card;Next Day;No;Bi Weekly;56;2544;2643
3645;Cash;Next Day;No;Quarterly;70;2545;2644
3646;Bank Transfer;Free Shipping;No;Annually;50;2546;2645
3647;Venmo;Express;No;Quarterly;21;2547;2646
3648;Bank Transfer;Two Day;No;Weekly;97;2548;2647
3649;Credit Card;Standard;No;Monthly;63;2549;2648
3650;Credit Card;Standard;No;Every Three Months;60;2550;2649
3651;Credit Card;Store Pickup;No;Fortnightly;52;2551;2650
3652;Cash;Next Day;No;Annually;32;2552;2651
3653;Cash;Two Day;No;Annually;48;2553;2652
3654;Cash;Store Pickup;No;Every Three Months;25;2554;2653
3655;Bank Transfer;Store Pickup;No;Bi Weekly;68;2555;2654
3656;PayPal;Standard;No;Weekly;74;2556;2655
3657;PayPal;Standard;No;Quarterly;88;2557;2656
3658;Venmo;Standard;No;Fortnightly;23;2558;2657
3659;Cash;Express;No;Fortnightly;32;2559;2658
3660;Venmo;Free Shipping;No;Every Three Months;71;2560;2659
3661;Debit Card;Next Day;No;Bi Weekly;62;2561;2660
3662;Credit Card;Free Shipping;No;Quarterly;20;2562;2661
3663;Debit Card;Standard;No;Fortnightly;62;2563;2662
3664;PayPal;Standard;No;Every Three Months;81;2564;2663
3665;Debit Card;Two Day;No;Weekly;90;2565;2664
3666;Debit Card;Store Pickup;No;Quarterly;43;2566;2665
3667;Credit Card;Standard;No;Quarterly;38;2567;2666
3668;Venmo;Store Pickup;No;Fortnightly;25;2568;2667
3669;Cash;Express;No;Fortnightly;98;2569;2668
3670;Debit Card;Free Shipping;No;Bi Weekly;75;2570;2669
3671;Bank Transfer;Store Pickup;No;Fortnightly;27;2571;2670
3672;Credit Card;Standard;No;Fortnightly;27;2572;2671
3673;Debit Card;Next Day;No;Quarterly;42;2573;2672
3674;Bank Transfer;Store Pickup;No;Annually;90;2574;2673
3675;Credit Card;Two Day;No;Fortnightly;63;2575;2674
3676;Cash;Express;No;Annually;96;2576;2675
3677;PayPal;Free Shipping;No;Quarterly;40;2577;2676
3678;Debit Card;Next Day;No;Monthly;39;2578;2677
3679;Bank Transfer;Free Shipping;No;Quarterly;48;2579;2678
3680;Venmo;Express;No;Weekly;20;2580;2679
3681;Cash;Store Pickup;No;Quarterly;29;2581;2680
3682;Bank Transfer;Express;No;Monthly;81;2582;2681
3683;Venmo;Two Day;No;Every Three Months;98;2583;2682
3684;Bank Transfer;Next Day;No;Weekly;93;2584;2683
3685;PayPal;Store Pickup;No;Bi Weekly;30;2585;2684
3686;Venmo;Free Shipping;No;Weekly;37;2586;2685
3687;Venmo;Express;No;Every Three Months;28;2587;2686
3688;PayPal;Express;No;Every Three Months;29;2588;2687
3689;Venmo;Free Shipping;No;Bi Weekly;49;2589;2688
3690;Bank Transfer;Two Day;No;Annually;53;2590;2689
3691;PayPal;Free Shipping;No;Annually;66;2591;2690
3692;Debit Card;Express;No;Quarterly;61;2592;2691
3693;Cash;Store Pickup;No;Quarterly;23;2593;2692
3694;Debit Card;Store Pickup;No;Every Three Months;36;2594;2693
3695;Credit Card;Free Shipping;No;Every Three Months;81;2595;2694
3696;Credit Card;Free Shipping;No;Bi Weekly;56;2596;2695
3697;Venmo;Next Day;No;Monthly;78;2597;2696
3698;Bank Transfer;Store Pickup;No;Bi Weekly;25;2598;2697
3699;Credit Card;Express;No;Annually;86;2599;2698
3700;Credit Card;Express;No;Monthly;99;2600;2699
3701;Debit Card;Express;No;Bi Weekly;83;2601;2700
3702;PayPal;Store Pickup;No;Monthly;33;2602;2701
3703;Venmo;Free Shipping;No;Quarterly;44;2603;2702
3704;Debit Card;Two Day;No;Annually;58;2604;2703
3705;Credit Card;Store Pickup;No;Weekly;54;2605;2704
3706;Debit Card;Two Day;No;Fortnightly;93;2606;2705
3707;Bank Transfer;Standard;No;Bi Weekly;98;2607;2706
3708;Bank Transfer;Express;No;Every Three Months;36;2608;2707
3709;PayPal;Two Day;No;Fortnightly;68;2609;2708
3710;Credit Card;Store Pickup;No;Bi Weekly;95;2610;2709
3711;Bank Transfer;Express;No;Quarterly;93;2611;2710
3712;Cash;Two Day;No;Fortnightly;99;2612;2711
3713;Cash;Next Day;No;Quarterly;22;2613;2712
3714;Cash;Express;No;Monthly;88;2614;2713
3715;Credit Card;Express;No;Fortnightly;65;2615;2714
3716;Venmo;Two Day;No;Quarterly;62;2616;2715
3717;Bank Transfer;Express;No;Annually;55;2617;2716
3718;Bank Transfer;Standard;No;Annually;97;2618;2717
3719;Credit Card;Express;No;Monthly;77;2619;2718
3720;Credit Card;Free Shipping;No;Weekly;40;2620;2719
3721;Venmo;Standard;No;Annually;23;2621;2720
3722;PayPal;Express;No;Annually;46;2622;2721
3723;Venmo;Two Day;No;Annually;75;2623;2722
3724;Cash;Next Day;No;Annually;76;2624;2723
3725;Debit Card;Standard;No;Annually;59;2625;2724
3726;Bank Transfer;Standard;No;Weekly;51;2626;2725
3727;Bank Transfer;Express;No;Every Three Months;46;2627;2726
3728;PayPal;Next Day;No;Quarterly;26;2628;2727
3729;Venmo;Next Day;No;Bi Weekly;51;2629;2728
3730;Venmo;Free Shipping;No;Annually;44;2630;2729
3731;Bank Transfer;Free Shipping;No;Quarterly;82;2631;2730
3732;PayPal;Express;No;Weekly;44;2632;2731
3733;Venmo;Next Day;No;Annually;27;2633;2732
3734;PayPal;Next Day;No;Fortnightly;90;2634;2733
3735;Cash;Store Pickup;No;Every Three Months;58;2635;2734
3736;PayPal;Two Day;No;Fortnightly;80;2636;2735
3737;PayPal;Store Pickup;No;Annually;40;2637;2736
3738;Credit Card;Store Pickup;No;Annually;23;2638;2737
3739;PayPal;Store Pickup;No;Annually;34;2639;2738
3740;Debit Card;Free Shipping;No;Quarterly;35;2640;2739
3741;Debit Card;Store Pickup;No;Bi Weekly;75;2641;2740
3742;Debit Card;Next Day;No;Every Three Months;60;2642;2741
3743;Debit Card;Store Pickup;No;Annually;87;2643;2742
3744;Credit Card;Next Day;No;Monthly;41;2644;2743
3745;PayPal;Standard;No;Every Three Months;83;2645;2744
3746;Bank Transfer;Store Pickup;No;Bi Weekly;81;2646;2745
3747;Cash;Next Day;No;Every Three Months;56;2647;2746
3748;Debit Card;Two Day;No;Annually;58;2648;2747
3749;Venmo;Next Day;No;Bi Weekly;84;2649;2748
3750;Credit Card;Store Pickup;No;Fortnightly;21;2650;2749
3751;PayPal;Standard;No;Every Three Months;35;2651;2750
3752;Venmo;Store Pickup;No;Quarterly;43;2652;2751
3753;Debit Card;Two Day;No;Monthly;20;2653;2752
3754;Credit Card;Express;No;Every Three Months;36;2654;2753
3755;Debit Card;Next Day;No;Annually;70;2655;2754
3756;Credit Card;Standard;No;Fortnightly;83;2656;2755
3757;Bank Transfer;Express;No;Fortnightly;76;2657;2756
3758;PayPal;Express;No;Fortnightly;81;2658;2757
3759;Bank Transfer;Next Day;No;Monthly;47;2659;2758
3760;Bank Transfer;Two Day;No;Fortnightly;35;2660;2759
3761;Debit Card;Express;No;Annually;85;2661;2760
3762;Debit Card;Express;No;Annually;96;2662;2761
3763;PayPal;Two Day;No;Fortnightly;98;2663;2762
3764;Credit Card;Free Shipping;No;Annually;52;2664;2763
3765;Debit Card;Store Pickup;No;Weekly;84;2665;2764
3766;Venmo;Store Pickup;No;Weekly;71;2666;2765
3767;Bank Transfer;Store Pickup;No;Fortnightly;95;2667;2766
3768;Venmo;Free Shipping;No;Fortnightly;47;2668;2767
3769;Venmo;Next Day;No;Quarterly;75;2669;2768
3770;PayPal;Free Shipping;No;Weekly;28;2670;2769
3771;Venmo;Express;No;Bi Weekly;44;2671;2770
3772;Cash;Two Day;No;Every Three Months;64;2672;2771
3773;Debit Card;Standard;No;Annually;28;2673;2772
3774;Cash;Two Day;No;Monthly;21;2674;2773
3775;Debit Card;Express;No;Every Three Months;41;2675;2774
3776;Cash;Free Shipping;No;Bi Weekly;38;2676;2775
3777;Venmo;Free Shipping;No;Fortnightly;77;2677;2776
3778;Debit Card;Next Day;No;Every Three Months;43;2678;2777
3779;Cash;Two Day;No;Bi Weekly;91;2679;2778
3780;Debit Card;Express;No;Quarterly;68;2680;2779
3781;PayPal;Next Day;No;Annually;37;2681;2780
3782;Bank Transfer;Standard;No;Monthly;23;2682;2781
3783;Venmo;Two Day;No;Every Three Months;65;2683;2782
3784;Cash;Next Day;No;Fortnightly;30;2684;2783
3785;Venmo;Free Shipping;No;Bi Weekly;45;2685;2784
3786;Venmo;Express;No;Quarterly;25;2686;2785
3787;Venmo;Two Day;No;Fortnightly;72;2687;2786
3788;Cash;Two Day;No;Bi Weekly;75;2688;2787
3789;Cash;Two Day;No;Every Three Months;63;2689;2788
3790;Credit Card;Standard;No;Quarterly;35;2690;2789
3791;Venmo;Free Shipping;No;Weekly;32;2691;2790
3792;Bank Transfer;Two Day;No;Monthly;25;2692;2791
3793;Venmo;Free Shipping;No;Every Three Months;90;2693;2792
3794;Debit Card;Standard;No;Quarterly;70;2694;2793
3795;Venmo;Express;No;Every Three Months;27;2695;2794
3796;Debit Card;Standard;No;Bi Weekly;92;2696;2795
3797;Credit Card;Free Shipping;No;Monthly;20;2697;2796
3798;Credit Card;Standard;No;Quarterly;52;2698;2797
3799;Venmo;Store Pickup;No;Quarterly;57;2699;2798
3800;Venmo;Two Day;No;Annually;96;2700;2799
3801;Bank Transfer;Standard;No;Weekly;68;2701;2800
3802;Bank Transfer;Store Pickup;No;Fortnightly;30;2702;2801
3803;PayPal;Next Day;No;Fortnightly;37;2703;2802
3804;Bank Transfer;Free Shipping;No;Weekly;42;2704;2803
3805;Credit Card;Next Day;No;Weekly;54;2705;2804
3806;Debit Card;Store Pickup;No;Bi Weekly;81;2706;2805
3807;Bank Transfer;Express;No;Quarterly;40;2707;2806
3808;Cash;Standard;No;Weekly;88;2708;2807
3809;Debit Card;Store Pickup;No;Weekly;94;2709;2808
3810;Debit Card;Standard;No;Bi Weekly;54;2710;2809
3811;Debit Card;Standard;No;Fortnightly;51;2711;2810
3812;Credit Card;Standard;No;Monthly;22;2712;2811
3813;Credit Card;Standard;No;Quarterly;95;2713;2812
3814;PayPal;Two Day;No;Annually;57;2714;2813
3815;Debit Card;Store Pickup;No;Bi Weekly;45;2715;2814
3816;Debit Card;Express;No;Fortnightly;92;2716;2815
3817;Debit Card;Store Pickup;No;Weekly;40;2717;2816
3818;Debit Card;Free Shipping;No;Every Three Months;62;2718;2817
3819;Credit Card;Next Day;No;Bi Weekly;90;2719;2818
3820;Venmo;Free Shipping;No;Monthly;82;2720;2819
3821;Debit Card;Store Pickup;No;Quarterly;52;2721;2820
3822;Cash;Free Shipping;No;Fortnightly;70;2722;2821
3823;PayPal;Two Day;No;Fortnightly;83;2723;2822
3824;Bank Transfer;Store Pickup;No;Every Three Months;49;2724;2823
3825;Bank Transfer;Next Day;No;Fortnightly;91;2725;2824
3826;Bank Transfer;Free Shipping;No;Annually;99;2726;2825
3827;Debit Card;Free Shipping;No;Bi Weekly;92;2727;2826
3828;Debit Card;Two Day;No;Fortnightly;87;2728;2827
3829;Credit Card;Express;No;Weekly;28;2729;2828
3830;Debit Card;Free Shipping;No;Monthly;71;2730;2829
3831;Bank Transfer;Store Pickup;No;Annually;32;2731;2830
3832;PayPal;Two Day;No;Quarterly;33;2732;2831
3833;Credit Card;Store Pickup;No;Every Three Months;75;2733;2832
3834;Cash;Express;No;Annually;83;2734;2833
3835;Venmo;Two Day;No;Bi Weekly;93;2735;2834
3836;Bank Transfer;Express;No;Bi Weekly;29;2736;2835
3837;PayPal;Store Pickup;No;Annually;25;2737;2836
3838;Venmo;Free Shipping;No;Every Three Months;76;2738;2837
3839;Bank Transfer;Two Day;No;Every Three Months;81;2739;2838
3840;Venmo;Store Pickup;No;Every Three Months;80;2740;2839
3841;Credit Card;Free Shipping;No;Fortnightly;70;2741;2840
3842;PayPal;Two Day;No;Monthly;81;2742;2841
3843;PayPal;Free Shipping;No;Annually;86;2743;2842
3844;Debit Card;Two Day;No;Quarterly;94;2744;2843
3845;Cash;Store Pickup;No;Monthly;66;2745;2844
3846;Bank Transfer;Standard;No;Bi Weekly;98;2746;2845
3847;Bank Transfer;Standard;No;Every Three Months;25;2747;2846
3848;Debit Card;Free Shipping;No;Every Three Months;62;2748;2847
3849;Cash;Free Shipping;No;Annually;98;2749;2848
3850;Venmo;Standard;No;Annually;53;2750;2849
3851;Cash;Two Day;No;Every Three Months;66;2751;2850
3852;Venmo;Free Shipping;No;Monthly;52;2752;2851
3853;Cash;Free Shipping;No;Bi Weekly;64;2753;2852
3854;Bank Transfer;Next Day;No;Quarterly;59;2754;2853
3855;PayPal;Free Shipping;No;Bi Weekly;61;2755;2854
3856;Venmo;Store Pickup;No;Annually;97;2756;2855
3857;Bank Transfer;Free Shipping;No;Monthly;23;2757;2856
3858;Cash;Next Day;No;Monthly;98;2758;2857
3859;Debit Card;Standard;No;Bi Weekly;98;2759;2858
3860;Credit Card;Free Shipping;No;Every Three Months;59;2760;2859
3861;Bank Transfer;Next Day;No;Bi Weekly;82;2761;2860
3862;Venmo;Next Day;No;Every Three Months;82;2762;2861
3863;Bank Transfer;Store Pickup;No;Every Three Months;41;2763;2862
3864;Venmo;Two Day;No;Quarterly;52;2764;2863
3865;Credit Card;Next Day;No;Weekly;41;2765;2864
3866;Cash;Two Day;No;Quarterly;70;2766;2865
3867;Venmo;Standard;No;Monthly;91;2767;2866
3868;Credit Card;Free Shipping;No;Monthly;95;2768;2867
3869;Venmo;Two Day;No;Bi Weekly;25;2769;2868
3870;PayPal;Standard;No;Weekly;89;2770;2869
3871;PayPal;Express;No;Quarterly;44;2771;2870
3872;Cash;Two Day;No;Fortnightly;52;2772;2871
3873;Credit Card;Store Pickup;No;Every Three Months;94;2773;2872
3874;Credit Card;Express;No;Quarterly;98;2774;2873
3875;Bank Transfer;Standard;No;Quarterly;40;2775;2874
3876;Venmo;Free Shipping;No;Weekly;25;2776;2875
3877;Debit Card;Free Shipping;No;Annually;62;2777;2876
3878;Debit Card;Standard;No;Every Three Months;24;2778;2877
3879;Cash;Standard;No;Bi Weekly;57;2779;2878
3880;Bank Transfer;Express;No;Fortnightly;66;2780;2879
3881;Bank Transfer;Next Day;No;Fortnightly;70;2781;2880
3882;Venmo;Standard;No;Weekly;39;2782;2881
3883;PayPal;Free Shipping;No;Annually;34;2783;2882
3884;Credit Card;Next Day;No;Quarterly;38;2784;2883
3885;Bank Transfer;Express;No;Every Three Months;70;2785;2884
3886;Credit Card;Next Day;No;Monthly;80;2786;2885
3887;PayPal;Next Day;No;Every Three Months;51;2787;2886
3888;Cash;Next Day;No;Fortnightly;79;2788;2887
3889;Cash;Free Shipping;No;Annually;92;2789;2888
3890;Cash;Express;No;Bi Weekly;85;2790;2889
3891;Cash;Free Shipping;No;Annually;63;2791;2890
3892;Credit Card;Express;No;Fortnightly;60;2792;2891
3893;Debit Card;Express;No;Weekly;44;2793;2892
3894;Bank Transfer;Standard;No;Bi Weekly;57;2794;2893
3895;PayPal;Standard;No;Fortnightly;24;2795;2894
3896;Bank Transfer;Store Pickup;No;Annually;35;2796;2895
3897;Cash;Store Pickup;No;Annually;73;2797;2896
3898;PayPal;Express;No;Every Three Months;42;2798;2897
3899;Credit Card;Store Pickup;No;Weekly;20;2799;2898
3900;Credit Card;Free Shipping;No;Every Three Months;89;2800;2899
3901;PayPal;Free Shipping;No;Bi Weekly;76;2801;2900
3902;Cash;Express;No;Annually;56;2802;2901
3903;Bank Transfer;Store Pickup;No;Fortnightly;100;2803;2902
3904;Credit Card;Free Shipping;No;Monthly;44;2804;2903
3905;Credit Card;Standard;No;Every Three Months;76;2805;2904
3906;Cash;Standard;No;Quarterly;97;2806;2905
3907;PayPal;Standard;No;Annually;39;2807;2906
3908;Debit Card;Two Day;No;Fortnightly;100;2808;2907
3909;Credit Card;Free Shipping;No;Every Three Months;62;2809;2908
3910;Debit Card;Standard;No;Quarterly;98;2810;2909
3911;Credit Card;Standard;No;Fortnightly;31;2811;2910
3912;PayPal;Store Pickup;No;Quarterly;89;2812;2911
3913;Debit Card;Store Pickup;No;Every Three Months;91;2813;2912
3914;Debit Card;Two Day;No;Quarterly;50;2814;2913
3915;Venmo;Standard;No;Monthly;32;2815;2914
3916;Cash;Free Shipping;No;Every Three Months;67;2816;2915
3917;Bank Transfer;Free Shipping;No;Weekly;28;2817;2916
3918;Credit Card;Standard;No;Weekly;65;2818;2917
3919;Venmo;Next Day;No;Annually;73;2819;2918
3920;Credit Card;Free Shipping;No;Monthly;27;2820;2919
3921;Venmo;Free Shipping;No;Bi Weekly;89;2821;2920
3922;Credit Card;Standard;No;Monthly;72;2822;2921
3923;PayPal;Standard;No;Quarterly;37;2823;2922
3924;Venmo;Standard;No;Bi Weekly;63;2824;2923
3925;Debit Card;Free Shipping;No;Quarterly;90;2825;2924
3926;Cash;Two Day;No;Annually;62;2826;2925
3927;Debit Card;Express;No;Annually;43;2827;2926
3928;Credit Card;Next Day;No;Bi Weekly;96;2828;2927
3929;Credit Card;Standard;No;Quarterly;83;2829;2928
3930;PayPal;Next Day;No;Weekly;67;2830;2929
3931;Credit Card;Store Pickup;No;Every Three Months;90;2831;2930
3932;Cash;Express;No;Weekly;53;2832;2931
3933;Cash;Standard;No;Quarterly;37;2833;2932
3934;PayPal;Free Shipping;No;Monthly;56;2834;2933
3935;Credit Card;Two Day;No;Weekly;43;2835;2934
3936;Credit Card;Free Shipping;No;Annually;84;2836;2935
3937;Venmo;Two Day;No;Bi Weekly;50;2837;2936
3938;Venmo;Express;No;Weekly;88;2838;2937
3939;Venmo;Free Shipping;No;Weekly;50;2839;2938
3940;Cash;Store Pickup;No;Monthly;80;2840;2939
3941;Bank Transfer;Store Pickup;No;Annually;47;2841;2940
3942;Credit Card;Two Day;No;Weekly;33;2842;2941
3943;Cash;Standard;No;Quarterly;100;2843;2942
3944;Cash;Store Pickup;No;Weekly;26;2844;2943
3945;Venmo;Standard;No;Annually;79;2845;2944
3946;Cash;Express;No;Every Three Months;77;2846;2945
3947;Cash;Next Day;No;Bi Weekly;36;2847;2946
3948;Venmo;Free Shipping;No;Every Three Months;21;2848;2947
3949;Debit Card;Store Pickup;No;Quarterly;72;2849;2948
3950;Credit Card;Express;No;Bi Weekly;25;2850;2949
3951;Credit Card;Store Pickup;No;Annually;79;2851;2950
3952;Bank Transfer;Store Pickup;No;Monthly;73;2852;2951
3953;Credit Card;Store Pickup;No;Weekly;71;2853;2952
3954;Cash;Next Day;No;Weekly;48;2854;2953
3955;Debit Card;Store Pickup;No;Monthly;28;2855;2954
3956;Debit Card;Two Day;No;Quarterly;95;2856;2955
3957;Debit Card;Two Day;No;Monthly;48;2857;2956
3958;Venmo;Next Day;No;Monthly;93;2858;2957
3959;Cash;Two Day;No;Monthly;87;2859;2958
3960;Venmo;Express;No;Annually;32;2860;2959
3961;PayPal;Next Day;No;Weekly;38;2861;2960
3962;Debit Card;Free Shipping;No;Monthly;54;2862;2961
3963;Bank Transfer;Store Pickup;No;Every Three Months;75;2863;2962
3964;Debit Card;Two Day;No;Monthly;56;2864;2963
3965;Debit Card;Store Pickup;No;Weekly;43;2865;2964
3966;Cash;Free Shipping;No;Fortnightly;97;2866;2965
3967;Venmo;Free Shipping;No;Annually;75;2867;2966
3968;Venmo;Next Day;No;Fortnightly;55;2868;2967
3969;Debit Card;Next Day;No;Every Three Months;49;2869;2968
3970;Cash;Standard;No;Weekly;58;2870;2969
3971;Debit Card;Free Shipping;No;Every Three Months;34;2871;2970
3972;Cash;Two Day;No;Bi Weekly;43;2872;2971
3973;Venmo;Next Day;No;Annually;48;2873;2972
3974;PayPal;Free Shipping;No;Monthly;40;2874;2973
3975;Debit Card;Standard;No;Annually;29;2875;2974
3976;Credit Card;Free Shipping;No;Weekly;81;2876;2975
3977;Credit Card;Two Day;No;Fortnightly;84;2877;2976
3978;PayPal;Standard;No;Monthly;46;2878;2977
3979;Venmo;Next Day;No;Annually;86;2879;2978
3980;Credit Card;Free Shipping;No;Annually;57;2880;2979
3981;Debit Card;Store Pickup;No;Quarterly;61;2881;2980
3982;Credit Card;Free Shipping;No;Annually;90;2882;2981
3983;Credit Card;Store Pickup;No;Bi Weekly;51;2883;2982
3984;Debit Card;Standard;No;Weekly;48;2884;2983
